contest,caption,mean,precision,votes,not_funny,somewhat_funny,funny,has_question_mark,ends_with_punctuation,caption_length
728,Hey dude! You here for isolation? Grab a COVID cocktail and chill. I feel 20 years younger.,1.207792207792208,0.0594393443672171,77,65,8,4,True,True,91
728,"Take off your shoe, make yourself comfy,  and let’s have ourselves a little chat.",1.207792207792208,0.0500773917035414,77,62,14,1,False,True,81
728,"No rescue, no census—take it or leave it.""",1.207792207792208,0.0594393443672171,77,65,8,4,False,False,42
728,"Sorry, my attorney already copyrighted this desert island bit!",1.207792207792208,0.0594393443672171,77,65,8,4,False,True,62
728,Can you move a little to the left?  You’re blocking my sun.,1.207792207792208,0.05338078923628,77,63,12,2,True,True,59
728,"You put the lime in the coconut”
“In this economy?",1.207792207792208,0.0564913458783413,77,64,10,3,True,True,50
728,It’s my Friday.,1.207792207792208,0.0500773917035414,77,62,14,1,False,True,15
728,You can be my Man Monday to Friday.,1.207792207792208,0.0594393443672171,77,65,8,4,False,True,35
728,"Suit yourself, dude.",1.207792207792208,0.0500773917035414,77,62,14,1,False,True,20
728,I've only got coconut-flavored.,1.207792207792208,0.0465401080807907,77,61,16,0,False,True,31
728,Remote working versus going into the office.,1.207792207792208,0.0500773917035414,77,62,14,1,False,True,44
728,I mailed the rent check for the oasis yesterday!,1.207792207792208,0.0564913458783413,77,64,10,3,False,True,48
728,"Escaping the pandemic, social unrest, and the elections? You must be American.",1.207792207792208,0.0594393443672171,77,65,8,4,True,True,78
728,"So, how's your 'back-to-work' strategy going for ya",1.207792207792208,0.0564913458783413,77,64,10,3,False,False,51
728,You might as well just sit and relax.,1.207792207792208,0.0500773917035414,77,62,14,1,False,True,37
728,Hi there. Come here often?,1.207792207792208,0.0500773917035414,77,62,14,1,True,True,26
728,"Sorry, advanced reservations are required.",1.207792207792208,0.0500773917035414,77,62,14,1,False,True,42
728,Go ahead. I swear it's gluten-free with no low-calorie sweeteners.,1.207792207792208,0.05338078923628,77,63,12,2,False,True,66
728,"I told you, Trump doesn’t file, so I don’t know why you were so adamant.",1.207792207792208,0.0594393443672171,77,65,8,4,False,True,72
728,I’ll let you know after I get two more estimates.,1.207792207792208,0.0500773917035414,77,62,14,1,False,True,49
728,Would you like a taste of my Republican lifestyle?,1.207792207792208,0.0465401080807907,77,61,16,0,True,True,50
728,"Sorry, the Wi-Fi is down.",1.207792207792208,0.05338078923628,77,63,12,2,False,True,25
728,let's get those damn papers signed and have you out of here before rush hour,1.207792207792208,0.0500773917035414,77,62,14,1,False,False,76
728,"Bro, while you're up, can you refresh me colada?",1.207792207792208,0.0500773917035414,77,62,14,1,True,True,48
728,"You oughta work from home, like me.",1.207792207792208,0.0564913458783413,77,64,10,3,False,True,35
728,How many COVID tests did it take you to get here?,1.207792207792208,0.05338078923628,77,63,12,2,True,True,49
728,Have you tried the new antibody cocktail yet?,1.207792207792208,0.05338078923628,77,63,12,2,True,True,45
728,It’s all a matter of connections..,1.207792207792208,0.05338078923628,77,63,12,2,False,True,34
728,Hi. Thanks for the house call. But not needed. I'm just social distancing.,1.207792207792208,0.0500773917035414,77,62,14,1,False,True,74
728,"Maybe the sun is getting to me but I can't think of anything to say to you now that's any different than what I said this morning when you went off to sell insurance to sharks: Chill, man, chill!!",1.207792207792208,0.0564913458783413,77,64,10,3,False,True,196
728,"Sorry, did you want the last one",1.207792207792208,0.0500773917035414,77,62,14,1,False,False,32
728,"Welcome to Paradise, Dude.",1.207792207792208,0.05338078923628,77,63,12,2,False,True,26
728,"I'd offer you a sip, but I'll need your contact tracing info first.",1.207792207792208,0.0564913458783413,77,64,10,3,False,True,67
728,You've got to embrace the island lifestyle.,1.207792207792208,0.0594393443672171,77,65,8,4,False,True,43
728,"Sorry bro, you can’t crash here.",1.207792207792208,0.0564913458783413,77,64,10,3,False,True,32
728,"Like…for real, tie man? Marcellus Wallace’s soul is in there?",1.207792207792208,0.0500773917035414,77,62,14,1,True,True,61
728,We just gotta keep calm and carrying on.,1.207792207792208,0.0564913458783413,77,64,10,3,False,True,40
728,I'll have to insist on social distancing.,1.207792207792208,0.0500773917035414,77,62,14,1,False,True,41
728,"Hey, Bra, got any rum in that case?",1.207792207792208,0.05338078923628,77,63,12,2,True,True,35
728,He dude! Great work if you can find it.,1.207792207792208,0.0564913458783413,77,64,10,3,False,True,39
728,"I'm sorry, but you're not my type.",1.207792207792208,0.05338078923628,77,63,12,2,False,True,34
728,"The next coconut is yours, I promise.",1.207792207792208,0.05338078923628,77,63,12,2,False,True,37
728,Damn right I want six feet of separation and you better have a mask in that suitcase.,1.207792207792208,0.0465401080807907,77,61,16,0,False,True,85
728,"Why you insist on reading the map, I don't know.",1.207792207792208,0.0594393443672171,77,65,8,4,False,True,48
728,From Amazon. Why?,1.207792207792208,0.0564913458783413,77,64,10,3,True,True,17
728,You working from home today?,1.207792207792208,0.0594393443672171,77,65,8,4,True,True,28
728,"Sorry, bro. I reserved this spot through AirBnB first.",1.207792207792208,0.0564913458783413,77,64,10,3,False,True,54
728,"Sorry, I'm afraid this room is taken.",1.207792207792208,0.0564913458783413,77,64,10,3,False,True,37
728,You forgot the grenadine.,1.207792207792208,0.05338078923628,77,63,12,2,False,True,25
728,Mai Tai for your tie? No deal.,1.207792207792208,0.0500773917035414,77,62,14,1,True,True,30
728,Don't let work dominate your life!,1.207792207792208,0.05338078923628,77,63,12,2,False,True,34
728,Sex on the beach?,1.207792207792208,0.0622478847709933,77,66,6,5,True,True,17
728,Nice tie!,1.207792207792208,0.05338078923628,77,63,12,2,False,True,9
728,"If I’d known you were coming, I’d have baked a cake ...",1.207792207792208,0.0622478847709933,77,66,6,5,False,True,55
728,"Let's stay, no more crazy commute for you, it's covid free, and the best part, we don't have to care what the supreme court does with Obergefell.",1.207792207792208,0.0594393443672171,77,65,8,4,False,True,145
728,"Agreed. I’m no George Hamilton.
And, agreed, I don’t have a lounge chair.
But, I do have this briefcase!
And, it’s filled to capacity with $100 bills.
So, what do you have to say about that?!

David B. Smith
Miami Beach, Florida",1.207792207792208,0.0564913458783413,77,64,10,3,True,False,228
728,Quit beaching about your job and do something about it.,1.207792207792208,0.0594393443672171,77,65,8,4,False,True,55
728,"Another hard day at the office, dear?",1.207792207792208,0.05338078923628,77,63,12,2,True,True,37
728,I hope you brought your own straw!,1.207792207792208,0.0500773917035414,77,62,14,1,False,True,34
728,"You are welcome to stay, but please keep a proper social distance.",1.207792207792208,0.05338078923628,77,63,12,2,False,True,66
728,"Relax, what are you going to do with your stimulus check, buy new clothes for an interview?",1.207792207792208,0.0594393443672171,77,65,8,4,True,True,91
728,About 5 years. Why?,1.207792207792208,0.0500773917035414,77,62,14,1,True,True,19
728,"I told you, you gotta tele-commute.",1.207792207792208,0.05338078923628,77,63,12,2,False,True,35
728,Trader Vic! Why do you ask?,1.207792207792208,0.0564913458783413,77,64,10,3,True,True,27
728,"Man, you gotta learn to live in the present.",1.207792207792208,0.05338078923628,77,63,12,2,False,True,44
728,Any chance you like piña coladas? And getting caught in the rain?,1.207792207792208,0.0564913458783413,77,64,10,3,True,True,65
728,"Good to see you, but you’re going to have to self-isolate for two weeks first ...",1.207792207792208,0.0500773917035414,77,62,14,1,False,True,81
728,"Welcome to my island, dude! But you'll need to lose the tie and the footwear.",1.207792207792208,0.0564913458783413,77,64,10,3,False,True,77
728,Wilson thought you might enjoy this on arrival.,1.207792207792208,0.0564913458783413,77,64,10,3,False,True,47
728,You must come early to get the chair.,1.207792207792208,0.0594393443672171,77,65,8,4,False,True,37
728,Welcome to virtual reality paradise essential worker,1.207792207792208,0.0500773917035414,77,62,14,1,False,False,52
728,I call it the Covid Cabana,1.207792207792208,0.05338078923628,77,63,12,2,False,False,26
728,Well don't get too comfortable. This our last paper umbrella.,1.207792207792208,0.05338078923628,77,63,12,2,False,True,61
728,"Sorry, we're all booked up.",1.207792207792208,0.0594393443672171,77,65,8,4,False,True,27
728,You have to be 6ft away maan!!!!  You have to go back to the ocean!,1.207792207792208,0.0594393443672171,77,65,8,4,False,True,67
728,So your the new intern?,1.207792207792208,0.0564913458783413,77,64,10,3,True,True,23
728,Would you happen to know if the Yankees won the World Series?,1.207792207792208,0.0500773917035414,77,62,14,1,True,True,61
728,"Yeah, this pandemic has been tough the billionaire class",1.207792207792208,0.05338078923628,77,63,12,2,False,False,56
728,"Whoa, Bro, you look like you need this vacation.",1.207792207792208,0.05338078923628,77,63,12,2,False,True,48
728,If you see the waiter on your way to the front desk could you please tell him to come my way?,1.207792207792208,0.0564913458783413,77,64,10,3,True,True,93
728,"Yes,there was a second chaise lounge but when Cheryl left last year,she took it with her.",1.207792207792208,0.0594393443672171,77,65,8,4,False,True,89
728,Trouble in Paradise???,1.207792207792208,0.0564913458783413,77,64,10,3,True,True,22
728,"Hey, have you been tested for COVID?",1.207792207792208,0.05338078923628,77,63,12,2,True,True,36
728,"No thanks, I don't drink on work nights.",1.207792207792208,0.0594393443672171,77,65,8,4,False,True,40
728,"Sorry, this mental vacation is already taken.",1.207792207792208,0.0500773917035414,77,62,14,1,False,True,45
728,You won’t miss the shoe while here !,1.207792207792208,0.0564913458783413,77,64,10,3,False,True,36
728,Can I interest you in some refreshments?,1.207792207792208,0.0564913458783413,77,64,10,3,True,True,40
728,"You gotta relax,man.",1.207792207792208,0.0500773917035414,77,62,14,1,False,True,20
728,"Try this, you don't really want a bottle to send a message.",1.207792207792208,0.0500773917035414,77,62,14,1,False,True,59
728,"Since you're here, get me a refill.",1.207792207792208,0.05338078923628,77,63,12,2,False,True,35
728,Did you also get lost on your way to work?,1.207792207792208,0.0594393443672171,77,65,8,4,True,True,42
728,Welcome to Rockaway Beach. Did you get the train or the bus in?,1.207792207792208,0.0564913458783413,77,64,10,3,True,True,63
728,"Yeah, but the low package price was impossible to turn down",1.207792207792208,0.05338078923628,77,63,12,2,False,False,59
728,"Someday, you'll master the art of working from home.",1.207792207792208,0.0594393443672171,77,65,8,4,False,True,52
728,Mr. Trump you do realize there is a global pandemic,1.207792207792208,0.0500773917035414,77,62,14,1,False,False,51
728,"Hi, take a seat and enjoy the new vaccine.",1.207792207792208,0.0594393443672171,77,65,8,4,False,True,42
728,"Buddy, you're missing a shoe",1.207792207792208,0.0564913458783413,77,64,10,3,False,False,28
728,"Sorry, dude. I don't expect another coconut for about 6 months, but hey, who's counting?",1.207792207792208,0.0500773917035414,77,62,14,1,True,True,88
728,What! They finally occupied Wall Street?,1.207792207792208,0.05338078923628,77,63,12,2,True,True,40
728,"Thanks, but I don’t need a time share.”",1.207792207792208,0.05338078923628,77,63,12,2,False,False,39
728,"Sorry you wasted your time, but I don't need anything.",1.207792207792208,0.0564913458783413,77,64,10,3,False,True,54
728,You have to go to quarantine on the other side of the island.,1.207792207792208,0.05338078923628,77,63,12,2,False,True,61
728,"Yeah, working from home. You been commuting?",1.207792207792208,0.0500773917035414,77,62,14,1,True,True,44
728,You are woefully underprepared my man!,1.207792207792208,0.05338078923628,77,63,12,2,False,True,38
728,"I”m corporate America, you’re lucky slob America. Yeah, Covid-19 makes us meet in the middle.”",1.207792207792208,0.0500773917035414,77,62,14,1,False,False,94
728,Got rum?,1.207792207792208,0.0465401080807907,77,61,16,0,True,True,8
728,"Sorry, you'll have to wait --- I've still got 45 minutes.",1.207792207792208,0.05338078923628,77,63,12,2,False,True,57
728,"Sorry I’m late boss, the ferry was delayed till Tuesday.",1.207792207792208,0.0594393443672171,77,65,8,4,False,True,56
728,"Dude, I loved you in Cast Away.",1.207792207792208,0.0500773917035414,77,62,14,1,False,True,31
728,Did you get laid off too?,1.207792207792208,0.05338078923628,77,63,12,2,True,True,25
728,"Where's Skipper and rest?  Hey, a  guy's gotta eat!",1.207792207792208,0.0594393443672171,77,65,8,4,True,True,51
728,Did you bring the pillow?,1.207792207792208,0.05338078923628,77,63,12,2,True,True,25
728,“Welcome to my TED Talk.”,1.207792207792208,0.05338078923628,77,63,12,2,False,False,25
728,Come and share the sweetness of life.,1.207792207792208,0.0500773917035414,77,62,14,1,False,True,37
728,I prefer to sit on my chair thank you,1.207792207792208,0.0500773917035414,77,62,14,1,False,False,37
728,It doesn't take long to go native.,1.207792207792208,0.0500773917035414,77,62,14,1,False,True,34
728,"You know,you are technically still in America",1.207792207792208,0.0500773917035414,77,62,14,1,False,False,45
728,"Since you don’t have a mask, please keep six feet away.",1.207792207792208,0.0564913458783413,77,64,10,3,False,True,55
728,"Have a sip, and chill out!
We’re all sun, surf and smiles here!",1.207792207792208,0.05338078923628,77,63,12,2,False,True,63
728,Did you take the red eye?,1.207792207792208,0.0594393443672171,77,65,8,4,True,True,25
728,You'll love the drinks; but not so the service.,1.207792207792208,0.05338078923628,77,63,12,2,False,True,47
